企业名称,注册资本,企业地址
江苏百佳惠瑞丰大药房连锁有限公司无锡鸿丰店,,无锡市新区鸿山街道后宅鸿运苑小区71号
无锡德汇生科健康管理有限公司,100万元人民币,无锡市广南路588号广益睦邻中心2层111-2F-08
江苏拓格电子科技有限公司,1000万元人民币,无锡新吴区天安智慧城1-606
无锡斯维克健康用品有限公司,100万元人民币,无锡市梁溪区新天地休闲广场1-402-130
江阴天恩生物科技有限公司,1000万元人民币,江阴市砂山路85号B1-3
无锡派尔尼生物科技有限公司,100万元人民币,宜兴市宜城街道阳羡西路388号4幢109室
无锡索迪尼商贸有限公司,108万元人民币,无锡市滨湖区阳光嘉园22号4楼
无锡市大洋药房有限公司,50万元人民币,无锡市中山路781、783号、自治路100号
无锡市百康禾商贸有限公司,20万元人民币,无锡市滨湖区溪南路182号
江阴海鹏医药零售连锁有限公司滨江店,,江阴市文化中路667号
宜兴市颐康福养生有限公司,1000万元人民币,宜兴市张渚镇南埠
无锡市贝仕美容美体有限公司,300万元人民币,无锡市滨湖区隐秀路809号花样喜年中心编号133东北侧一层门面及二层
宜兴市纡佩金紫医药咨询有限公司,100万元人民币,宜兴市宜城街道山林村荷花塘11号
南京立聪堂听觉康复有限公司无锡兴源北路分公司,,无锡市梁溪区兴源北路582号
江阴市九恒生物科技有限公司,100万元人民币,江阴市澄江西路186号
江阴市金志艾灸养生馆有限公司,500万元人民币,江阴市虹桥南路153号
江阴市永配眼镜有限公司,5万元人民币,江阴市澄江福地地下一层J2-6
无锡市邦达健康管理服务有限公司,100万元人民币,宜兴市新街街道环科园绿园路1006号402、403、404、405、406室
无锡飞思科技有限责任公司,100万元人民币,无锡蠡园开发区06-4地块(滴翠路100号)6幢4层西
无锡优迪生物科技有限公司,100万元人民币,无锡市梁溪区广益路291-925
江阴市名流针纺有限公司,500万元人民币,江阴市祝塘镇文林名流路1号
捷普电子（无锡）有限公司,5400万美元,江苏省无锡出口加工区J9、J10地块
无锡黛希芬生物科技有限公司,50万元人民币,无锡市滨湖区锦溪路100号3号楼701-1A
江阴市咏春制衣有限公司,500万元人民币,江阴市祝塘镇环西路1号
宜兴市山水国际旅行社有限公司,30万元人民币,宜兴市宜城街道金属材料现货市场1幢813号
无锡红豆运动装有限公司,10000万元人民币,无锡市锡山区东港镇红豆工业城
江苏西铭医药有限公司,5000万元人民币,无锡新吴区菱湖大道97-1号兴业楼C区201
无锡信朗生物科技有限公司,100万元人民币,无锡市梁溪区广益路291-1606
无锡汇华强盛医药连锁有限公司羊尖第三药店,,无锡市锡山区羊尖镇锡沪东路
无锡中大立康生物科技有限公司,300万元人民币,无锡市十八湾13号7层702室
江阴海鹏医药零售连锁有限公司虹桥南路店,,江阴市虹桥南路13号
江阴优培尔康药业有限公司,12.5万元人民币,江阴市东盛西路2号B13
江阴摩尔口腔医院有限公司,1300万元人民币,江阴市苏港路101、103号
无锡信义药房有限公司,10万元人民币,无锡市锡山区锡北镇八士芙蓉广场1号
无锡汇华强盛医药连锁有限公司港下陈市药店,,无锡市锡山区港下镇陈市村河南路88号
无锡汇华强盛医药连锁有限公司羊尖廊下药店,,无锡市锡山区羊尖镇廊下新街3号
北京同仁堂南京药店有限责任公司无锡五爱路店,,无锡市人民西路21-3
无锡悦博健康服务有限公司,300万元人民币,宜兴市宜城街道万达广场113号805室
江阴祥瑞不锈钢精线有限公司,311.153023万美元,江阴市云亭街道吴巷路2号
无锡市华润堂药店有限公司,50万元人民币,无锡市锡山区东港镇兴港路
无锡柯美达贸易有限公司,50万元人民币,无锡市惠山区堰桥街道尤旺社区庙下路
无锡汇华强盛医药连锁有限公司羊尖第一药店,,无锡市羊尖镇大街35号
无锡双贝生物科技有限公司,200万元人民币,无锡惠山经济开发区惠山大道1699号8号楼1层D区
无锡汇华强盛医药连锁有限公司八士第一药店,,无锡市锡山区八士镇(西街)
无锡富驰管理咨询有限公司,1000万元人民币,无锡惠山经济开发区惠山大道1699号6号楼四层(开发区)
无锡汇华强盛医药连锁有限公司梅村第一药店,,无锡市新区梅村泰伯花苑182-35、36、37
江阴市顾山华润药店有限公司,20万元人民币,江阴市顾山镇人民路153-5、153-6号
江阴市回春堂大药房有限公司,20万元人民币,江阴市顾山镇北国环镇路202号
亚特斯生物医学技术（无锡）有限公司,100万美元,无锡惠山经济开发区惠山大道1699号C区三号楼三层3312、五号楼三层3313
无锡汇华强盛医药连锁有限公司荡口第四药店,,无锡市锡山区鹅湖镇荡口振新新村2号
无锡汇华强盛医药连锁有限公司荡口第三药店,,无锡市锡山区鹅湖镇尚书院小区128、129号
无锡合展电子有限公司,300万元人民币,无锡市新吴区长江北路286-626
无锡日妍生物科技有限公司,200万元人民币,无锡市梁溪区锡沪东路387-826
宜兴华齿口腔门诊部有限公司,100万元人民币,宜兴市宜城街道荆溪中路174、176号
无锡市一束草生物科技有限公司,100万元人民币,无锡市惠山区梦享城市商业广场1-1113
江阴众阳健康养生服务有限公司,50万元人民币,江阴市寿山路73号
江阴爱尚眼镜有限公司,10万元人民币,江阴市砂山路35号
江阴市致诚医药有限公司,3万元人民币,江阴市名贤路36、38号
无锡德腾汇贸易有限公司,100万元人民币,"无锡市清扬路333号金匮苑44,45号904、906室"
无锡壹文生物科技有限公司,100万元人民币,无锡市滨湖区山水东路518号向阳林场
无锡市美益康科技有限公司,400万元人民币,无锡市滨湖区湖滨街11-1711
江阴君和堂中医诊所有限公司,3万元人民币,江阴市青阳镇南环路169号
无锡艾派德生物科技有限公司,300万元人民币,宜兴市丁蜀镇陶都工业园
无锡泰康拜博口腔医院有限公司,1000万元人民币,无锡市滨湖区梁清路187-195号(单号)
江阴海鹏医药零售连锁有限公司云亭店,,江阴市云亭街道云新路2号
江阴市济澄企业管理有限公司,18万元人民币,江阴市人民东路1061号
江阴市高博塑业有限公司,500万元人民币,江阴市周庄镇周西村龙云路7号
无锡万民医药药房有限公司,201万元人民币,无锡硕放香梅哥伦布广场3栋4-1173、1174、1175
江阴贝瑞森制药有限公司,108.89万元人民币,无锡市江阴市东盛西路2号B13
知乐足健康（无锡）有限责任公司,30万元人民币,无锡市滨湖区蓝庭公寓16-104
无锡九州医药连锁有限公司前进店,,无锡市前进花园20-2、3
无锡卡佩奇医院有限公司,5000万元人民币,无锡市滨湖区梁溪路51号2701-2703、2705-2708
无锡市艾恩新材料科技有限公司,300万元人民币,无锡市惠山区钱桥街道钱桥大街460-5-322
无锡埃斯科普生物技术有限公司,150万美元,无锡市滨湖区马山古竹6号
无锡千草阁生物科技有限公司,20万元人民币,无锡市清名东路298号三楼
江苏贝克曼生物科技有限公司,1000万元人民币,无锡市梁溪区民丰路198-812
无锡优厚福生物科技有限公司,100万元人民币,宜兴市宜城街道荆邑路8号
无锡市圣乔治大药房有限公司,30万元人民币,无锡市新吴区梅村新南南路18号
锐嘉（宜兴）科技有限公司,1200万美元,宜兴环保科技工业园岳东路
无锡朗润医药有限公司,300万元人民币,无锡市锡山区锡北镇工业园区泾新路35号
江苏水润生物科技有限公司,1000万元人民币,无锡惠山经济开发区智慧路33号华清创意园37栋501-1
江苏雅达医院有限公司,1000万元人民币,宜兴市湖父镇金湖路8号
江阴市乐田日用百货有限公司,30万元人民币,江阴市青阳镇青桐路7号
无锡市永和大药房有限公司,30万元人民币,无锡市新吴区长江北路176-19号
无锡雷赛科技有限公司,300万元人民币,无锡市十八湾11号802室
江阴康恩斯生物科技有限公司,200万元人民币,江阴市长泾镇虹桥北路43号
江阴市耀科贸易有限公司,10万元人民币,江阴市云亭街道太平路121-10号二层
江阴德润堂大药房有限公司,50万元人民币,江阴市银桂路29号(美嘉城广场7-8号)
无锡市和道夫商贸有限公司,201万元人民币,无锡市经开区太湖街道方庙路50号C栋5楼C510号
无锡集康智能科技有限公司,200万元人民币,无锡惠山经济开发区清研路2号A304
山海（江苏）生命科技有限公司,1999万元人民币,无锡市滨湖区马山梅梁路136号副4楼
无锡缘野山农七艾生物科技有限公司,81万元人民币,无锡市梁溪区通沙路88号D区52号
无锡市中迈德涂层科技有限公司,3100万元人民币,无锡市锡山经济技术开发区芙蓉村委内
无锡医思信息咨询服务有限公司,50万元人民币,无锡市新吴区米兰花园55-2712
江阴海鹏医药零售连锁有限公司申港店,,江阴市申港街道申新路370号
宜兴市亮彩眼镜有限公司,60万元人民币,宜兴市宜城街道万达广场1号
江阴佛手中医文化传播有限公司,100万元人民币,江阴市夏港街道普惠苑社区党员人才服务中心三楼
江苏聚福康生物科技有限公司,3000万元人民币,江阴市君山路35号
无锡丰汇医药科技有限公司,100万元人民币,无锡市锡沪东路6-2517
江阴尚德中医文化发展有限公司,100万元人民币,江阴市滨江西路2号2号楼109室
江苏瀚钧贸易有限公司,1000万元人民币,江阴市澄江街道新园路6号A幢6112室
江苏优然科技有限公司,1000万元人民币,无锡惠山经济开发区探索路6号B603-B605室(开发区)
无锡伊琳生物技术有限公司,120万元人民币,无锡市锡山经济开发区芙蓉中三路99号
无锡市华商生物试剂有限公司,50万元人民币,无锡市滨湖区桃源人家12号-1-2
江苏品爱康假肢矫形技术有限公司,1000万元人民币,无锡市滨湖区蠡园经济开发区3-5号2楼207室
无锡九州医药连锁有限公司方泉店,,无锡市滨湖区雪浪街道方泉苑330-15号
江阴美嘉欣口腔门诊部有限公司,680万元人民币,江阴市延陵路608-610号
江阴市茂仁国际商贸有限公司,100万元人民币,江阴市周庄镇周西村龙云路7号
无锡市爱丽诺医院管理有限公司,10万元人民币,无锡市解放东路900号3楼
江阴海鹏医药零售连锁有限公司夏港店,,江阴市夏港街道新港花苑77号
无锡超创电子科技有限公司,300万元人民币,无锡市湖滨路86-1号105室
江阴海鹏医药零售连锁有限公司长泾人民路店,,江阴市长泾镇人民路259-261号
无锡九州医药连锁有限公司胡埭店,,无锡市胡埭镇振胡路2号
无锡买卖宝信息技术有限公司,3996.1663万元人民币,无锡市新吴区震泽路18-14无锡软件园二期-巨蟹座A-606
无锡科立昂生物科技有限公司,100万元人民币,无锡市梁溪区锡沪东路6-920
无锡馨洛生物科技有限公司,100万元人民币,无锡市新吴区纺城大道289号(南方不锈钢市场)41幢806号
江阴海鹏医药零售连锁有限公司璜塘店,,江阴市徐霞客镇璜塘璜中路13号
无锡美迪尔进出口有限公司,100万元人民币,无锡市滨湖区金融三街嘉业财富中心8-1512
江阴海鹏医药零售连锁有限公司普惠店,,江阴市创客空间大厦16号
无锡寿比山生物技术有限公司,100万元人民币,无锡市兴源北路632号
江阴海鹏医药零售连锁有限公司峭岐店,,江阴市徐霞客镇峭岐人民路341号
江阴海鹏医药零售连锁有限公司马镇店,,江阴市徐霞客镇马镇东街75号
无锡康诺欣商贸有限公司,100万元人民币,无锡市中山路333-8F
无锡九州医药连锁有限公司华庄店,,无锡市华庄街道瑞景道199号(华庄商业广场水乡苑农贸市场53号店铺)
无锡寺头大药房有限公司,50万元人民币,无锡市惠山区天锦路3、5、7号(地铁西漳站区)
无锡市金九鼎科技有限公司,100万元人民币,无锡惠山经济开发区堰新路311号1号楼1508-1室
江苏泓雅生物医药科技有限公司,1000万元人民币,无锡市滨湖区马山梅梁路138号
无锡毅佳泰贸易有限公司,100万元人民币,无锡市人民中路118-31H
无锡蓝焰生物科技有限公司,50万元人民币,无锡市中山路198B-2302
无锡爱嵩健康管理有限公司,200万元人民币,无锡市惠钱路18-6-1、2
